delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delivery_date,expected_delivery_hours,actual_delivery_hours
15234.0,ekart,groceries,van,two day,south,hot,84.8,21.91,no,delivered,4,489.73,2025-04-12 14:21:00,2.2,2.1
15235.0,fedex,furniture,bike,same day,central,stormy,224.0,14.63,yes,failed,2,1263.89,2025-04-22 12:07:00,6.4,7.8
15236.0,xpressbees,electronics,van,standard,south,foggy,268.8,47.32,no,delivered,5,1485.96,2025-03-21 19:19:00,7.9,7.5
15237.0,blue dart,fragile items,bike,standard,south,cold,250.1,25.27,no,delivered,4,1326.31,2025-05-03 11:17:00,7.6,7.1
15238.0,xpressbees,groceries,ev bike,two day,central,foggy,190.2,39.66,no,delivered,5,1069.98,2025-03-11 19:06:00,5.3,4.9
15239.0,ecom express,groceries,van,express,west,rainy,248.5,38.07,yes,delayed,3,1406.71,2025-05-01 17:11:00,7.2,9.1
15240.0,amazon logistics,clothing,truck,express,south,stormy,3.6,42.28,yes,delayed,2,192.34,2025-05-17 14:20:00,0.6,1.3
15241.0,fedex,automobile parts,bike,two day,west,cold,116.3,6.04,no,delivered,5,599.62,2025-02-01 19:11:00,3.3,2.8
15242.0,ekart,fragile items,van,two day,north,foggy,230.8,46.53,no,delivered,3,1293.59,2025-06-21 15:51:00,6.5,6.2
15243.0,ekart,furniture,ev bike,same day,south,rainy,122.6,21.69,yes,delayed,2,778.07,2025-02-23 06:39:00,4.1,5.3
15244.0,xpressbees,groceries,scooter,two day,central,stormy,56.9,9.64,no,delivered,4,313.42,2025-03-09 13:27:00,1.8,1.6
15245.0,fedex,furniture,ev van,same day,south,rainy,232.5,22.95,yes,delayed,2,1331.35,2025-02-28 16:30:00,7.1,10.5
15246.0,delhivery,automobile parts,van,two day,north,rainy,183.5,39.89,no,delivered,4,1037.17,2025-04-25 15:40:00,5.3,4.8
15247.0,xpressbees,clothing,bike,express,central,stormy,157.7,28.62,yes,failed,2,924.36,2025-03-01 16:13:00,4.9,5.8
15248.0,blue dart,cosmetics,scooter,standard,north,clear,102.3,31.14,no,delivered,4,604.92,2025-06-21 17:33:00,3.4,3.1
15249.0,ecom express,automobile parts,van,standard,central,cold,30.1,14.79,no,delivered,5,194.87,2025-02-02 18:33:00,0.9,0.4
15250.0,dhl,cosmetics,ev van,same day,east,rainy,259.2,42.99,yes,delayed,2,1524.97,2025-05-28 06:20:00,7.8,8.5
15251.0,dhl,fragile items,van,two day,south,hot,61.0,29.12,no,delivered,4,392.36,2025-02-24 17:27:00,1.7,1.2
15252.0,delhivery,automobile parts,scooter,express,south,foggy,190.7,25.66,yes,delayed,3,1080.48,2025-01-22 14:09:00,6.0,7.2
15253.0,blue dart,electronics,van,same day,north,rainy,88.8,40.45,no,delivered,3,665.35,2025-03-22 19:26:00,2.5,2.5
15254.0,ecom express,documents,ev van,same day,central,clear,69.8,25.6,no,delivered,5,525.8,2025-03-19 06:27:00,2.6,2.2
15255.0,fedex,clothing,ev van,two day,central,rainy,134.6,17.63,no,delivered,4,725.89,2025-06-23 19:57:00,4.2,3.7
15256.0,ecom express,pharmacy,truck,two day,west,foggy,220.0,48.27,no,delivered,4,1244.81,2025-03-07 06:14:00,6.4,6.2
15257.0,ecom express,groceries,ev van,same day,south,clear,69.9,13.04,no,delivered,5,488.62,2025-02-08 07:42:00,2.6,2.5
15258.0,delhivery,electronics,ev bike,express,east,hot,28.7,11.41,yes,failed,2,227.73,2025-04-05 16:11:00,0.9,2.9
15259.0,dhl,pharmacy,van,express,west,hot,146.0,34.33,yes,delayed,2,882.99,2025-05-06 06:43:00,4.9,6.3
15260.0,amazon logistics,electronics,ev van,express,north,stormy,164.9,20.15,yes,delayed,3,934.95,2025-05-28 09:19:00,5.1,8.4
15261.0,fedex,groceries,bike,two day,west,rainy,197.3,7.24,no,delivered,4,1008.22,2025-03-20 14:31:00,5.5,5.2
15262.0,fedex,groceries,ev bike,same day,south,stormy,135.8,8.89,no,delivered,5,805.67,2025-01-19 11:30:00,4.0,3.9
15263.0,shadowfax,automobile parts,truck,standard,west,hot,116.8,27.36,no,delivered,3,666.08,2025-04-22 14:39:00,3.5,3.2
15264.0,xpressbees,cosmetics,truck,express,central,hot,46.6,42.83,no,delivered,4,411.49,2025-03-23 13:20:00,2.1,1.9
15265.0,ecom express,pharmacy,ev van,express,south,foggy,90.8,49.52,yes,failed,1,653.58,2025-02-19 10:26:00,3.1,5.9
15266.0,amazon logistics,fragile items,scooter,same day,south,clear,75.3,39.47,no,delivered,5,594.91,2025-01-20 09:06:00,2.6,2.1
15267.0,shadowfax,clothing,scooter,two day,east,foggy,40.6,10.12,no,delivered,5,233.36,2025-03-15 12:09:00,1.2,0.8
15268.0,shadowfax,documents,truck,standard,north,rainy,286.5,33.97,no,delivered,5,1534.41,2025-01-26 13:13:00,8.4,7.8
15269.0,dhl,cosmetics,ev bike,same day,south,hot,55.8,10.1,no,delivered,4,409.3,2025-06-07 08:28:00,2.0,1.9
15270.0,blue dart,cosmetics,bike,same day,south,foggy,172.1,8.12,no,delivered,5,984.86,2025-05-26 07:26:00,5.3,5.2
15271.0,xpressbees,electronics,van,standard,north,hot,121.5,8.61,no,delivered,3,633.33,2025-03-27 13:53:00,4.1,3.5
15272.0,delhivery,documents,van,standard,west,rainy,164.8,8.16,no,delivered,3,848.48,2025-04-16 11:23:00,4.9,4.9
15273.0,xpressbees,documents,ev bike,standard,east,rainy,175.9,3.37,no,delivered,3,889.61,2025-04-23 10:41:00,5.2,4.7
15274.0,fedex,electronics,ev van,two day,central,foggy,156.5,19.58,no,delivered,3,841.24,2025-03-11 06:32:00,4.9,4.6
15275.0,amazon logistics,pharmacy,bike,standard,south,hot,99.6,15.19,no,delivered,5,543.57,2025-02-15 11:19:00,3.5,3.1
15276.0,ecom express,electronics,truck,standard,south,cold,102.9,45.89,no,delivered,4,652.17,2025-01-25 10:54:00,2.2,2.0
15277.0,fedex,fragile items,ev bike,express,east,cold,52.0,43.0,yes,delayed,3,439.0,2025-02-27 16:24:00,1.3,3.6
15278.0,shadowfax,pharmacy,scooter,same day,south,clear,124.5,11.73,no,delivered,4,757.69,2025-01-12 17:54:00,3.9,3.8
15279.0,fedex,cosmetics,ev van,express,west,stormy,109.2,25.76,yes,delayed,2,673.28,2025-02-12 08:55:00,3.2,6.2
15280.0,dhl,furniture,ev van,same day,central,rainy,297.1,26.31,yes,failed,2,1632.7206,2025-01-18 18:10:00,8.5,9.7
15281.0,delhivery,automobile parts,scooter,express,west,rainy,28.9,20.14,yes,delayed,2,254.92,2025-06-06 19:14:00,0.6,3.6
15282.0,delhivery,documents,bike,express,north,cold,173.7,21.69,no,delivered,4,983.57,2025-02-10 07:47:00,5.0,4.6
15283.0,xpressbees,pharmacy,truck,same day,west,clear,296.9,4.26,yes,delayed,2,1597.28,2025-03-05 15:36:00,8.7,12.1
15284.0,ecom express,electronics,ev van,same day,south,stormy,278.4,30.51,yes,delayed,2,1583.53,2025-04-04 09:21:00,8.1,10.7
15285.0,delhivery,fragile items,ev bike,same day,central,hot,208.4,25.52,yes,failed,1,1218.56,2025-04-01 07:24:00,6.1,9.4
15286.0,ekart,pharmacy,ev bike,two day,south,cold,119.7,24.42,no,delivered,3,671.76,2025-05-09 11:23:00,3.6,3.6
15287.0,shadowfax,clothing,ev bike,express,west,foggy,218.4,46.38,yes,delayed,3,1281.14,2025-06-02 13:44:00,6.6,9.8
15288.0,xpressbees,fragile items,bike,standard,south,rainy,281.0,42.66,no,delivered,5,1532.98,2025-01-10 18:46:00,8.4,8.3
15289.0,xpressbees,automobile parts,bike,standard,central,foggy,163.1,19.3,no,delivered,4,873.4,2025-05-30 15:32:00,4.6,4.2
15290.0,xpressbees,electronics,bike,same day,north,hot,103.6,25.95,no,delivered,5,695.85,2025-04-06 14:29:00,3.1,2.7
15291.0,delhivery,fragile items,ev van,express,central,stormy,5.0,19.28,yes,delayed,3,132.84,2025-05-13 10:46:00,0.9,3.6
15292.0,ekart,cosmetics,ev van,express,central,cold,152.4,28.03,yes,delayed,2,896.09,2025-03-03 12:04:00,4.3,6.1
15293.0,fedex,groceries,ev van,same day,north,hot,28.8,44.72,no,delivered,5,378.16,2025-06-12 15:14:00,1.1,0.7
15294.0,delhivery,pharmacy,bike,same day,south,cold,96.3,27.97,no,delivered,5,665.41,2025-01-09 17:00:00,3.2,2.7
15295.0,dhl,fragile items,ev van,two day,south,stormy,187.2,47.23,no,delivered,4,1077.69,2025-03-29 06:41:00,5.9,5.5
15296.0,dhl,furniture,ev van,two day,south,clear,84.1,42.01,no,delivered,3,546.53,2025-02-06 11:34:00,2.7,2.7
15297.0,ecom express,pharmacy,ev bike,same day,east,clear,67.9,15.11,no,delivered,4,484.83,2025-03-09 15:30:00,2.1,2.1
15298.0,ekart,electronics,van,same day,west,stormy,177.0,24.78,yes,failed,1,1059.34,2025-03-18 10:24:00,5.1,5.8
15299.0,ecom express,automobile parts,bike,two day,north,cold,22.9,21.8,no,delivered,3,179.9,2025-02-28 14:45:00,1.0,0.7
15300.0,xpressbees,automobile parts,van,standard,central,foggy,278.6,5.22,no,delivered,5,1408.66,2025-04-19 06:50:00,8.4,8.0
15301.0,xpressbees,clothing,scooter,two day,north,clear,295.0,14.52,no,delivered,4,1518.56,2025-05-23 17:02:00,9.0,8.5
15302.0,amazon logistics,furniture,truck,express,east,stormy,296.8,22.66,yes,failed,1,1601.98,2025-05-30 12:50:00,9.0,11.7
15303.0,amazon logistics,documents,ev van,standard,west,stormy,3.6,41.78,no,delivered,5,140.34,2025-05-22 18:07:00,0.6,0.4
15304.0,ekart,groceries,van,same day,south,clear,3.6,46.09,no,delivered,4,246.77,2025-04-11 16:35:00,0.5,0.4
15305.0,dhl,documents,bike,two day,east,stormy,31.8,20.15,no,delivered,5,219.45,2025-05-27 16:02:00,0.8,0.4
15306.0,fedex,fragile items,van,standard,north,foggy,275.3,3.53,no,delivered,4,1387.09,2025-02-06 14:21:00,8.8,8.7
15307.0,ecom express,cosmetics,ev bike,standard,north,clear,260.9,44.35,no,delivered,5,1437.55,2025-03-06 18:05:00,7.6,7.2
15308.0,delhivery,fragile items,truck,same day,east,clear,6.3,30.25,no,delivered,5,222.25,2025-04-05 10:03:00,0.5,0.4
15309.0,fedex,fragile items,bike,same day,north,stormy,22.4,43.39,yes,failed,2,342.17,2025-03-09 11:27:00,0.5,1.5
15310.0,blue dart,cosmetics,van,same day,east,rainy,91.7,4.91,yes,failed,1,573.23,2025-01-30 16:21:00,3.1,5.3
15311.0,blue dart,clothing,van,two day,central,rainy,84.5,40.93,no,delivered,5,545.29,2025-04-14 13:33:00,2.7,2.1
15312.0,xpressbees,fragile items,bike,two day,south,hot,3.6,1.24,no,delivered,5,95.6674,2025-04-02 10:29:00,0.5,0.4
15313.0,blue dart,fragile items,van,two day,west,rainy,25.3,44.08,no,delivered,4,258.74,2025-04-06 06:43:00,1.6,1.3
15314.0,amazon logistics,clothing,ev bike,standard,west,foggy,203.8,48.19,no,delivered,4,1163.57,2025-03-22 10:01:00,6.2,5.7
15315.0,ecom express,electronics,bike,express,west,stormy,177.7,32.33,yes,failed,1,1035.49,2025-02-25 11:50:00,5.2,7.1
15316.0,xpressbees,cosmetics,truck,same day,west,cold,106.8,26.56,no,delivered,4,713.68,2025-04-28 11:07:00,3.3,2.8
15317.0,blue dart,groceries,truck,two day,west,cold,74.2,30.4,no,delivered,3,462.2,2025-02-19 18:07:00,2.2,2.2
15318.0,blue dart,documents,ev bike,express,north,clear,142.9,38.17,yes,delayed,2,879.01,2025-04-25 13:13:00,4.0,6.5
15319.0,dhl,groceries,scooter,same day,central,rainy,191.9,40.14,yes,delayed,3,1179.92,2025-06-08 11:39:00,5.7,7.1
15320.0,fedex,fragile items,truck,standard,central,hot,92.1,13.67,no,delivered,4,501.51,2025-01-18 19:01:00,2.4,2.0
15321.0,amazon logistics,groceries,ev bike,two day,south,hot,40.8,12.62,no,delivered,4,241.86,2025-02-26 18:38:00,1.3,1.0
15322.0,dhl,groceries,truck,same day,east,clear,275.3,20.11,no,delivered,5,1536.83,2025-05-03 10:46:00,7.4,7.0
15323.0,blue dart,groceries,ev van,standard,central,rainy,35.6,23.11,no,delivered,4,247.33,2025-06-18 14:13:00,1.5,1.1
15324.0,ecom express,electronics,scooter,same day,south,clear,251.7,14.89,no,delivered,4,1403.17,2025-06-14 06:53:00,8.0,7.9
15325.0,ecom express,electronics,bike,express,north,rainy,169.3,18.63,yes,delayed,3,952.39,2025-01-02 06:02:00,5.0,7.0
15326.0,shadowfax,groceries,ev van,express,west,hot,141.4,49.52,no,delivered,4,906.13,2025-02-04 16:23:00,4.0,3.7
15327.0,xpressbees,electronics,ev bike,express,south,cold,77.4,29.99,no,delivered,4,526.97,2025-01-15 10:59:00,2.5,2.4
15328.0,ecom express,cosmetics,van,two day,west,clear,210.3,25.04,no,delivered,4,1126.62,2025-04-06 16:15:00,6.5,6.3
15329.0,fedex,groceries,truck,two day,east,cold,147.8,24.34,no,delivered,5,812.02,2025-04-05 17:40:00,4.2,3.9
15330.0,blue dart,furniture,ev van,standard,west,foggy,31.8,22.48,no,delivered,4,226.44,2025-01-02 14:47:00,1.3,1.1
15331.0,shadowfax,groceries,ev van,express,north,hot,246.5,0.67,yes,delayed,2,1284.0,2025-01-25 11:38:00,6.9,9.5
15332.0,fedex,cosmetics,ev bike,express,east,cold,205.8,6.87,no,delivered,5,1099.61,2025-01-01 15:50:00,6.1,5.9
15333.0,amazon logistics,groceries,truck,two day,east,foggy,231.2,35.49,no,delivered,4,1262.47,2025-04-06 12:05:00,7.0,6.9
15334.0,xpressbees,electronics,ev bike,express,east,clear,69.2,42.55,no,delivered,3,523.65,2025-05-12 19:52:00,1.7,1.5
15335.0,fedex,furniture,truck,same day,central,rainy,97.1,24.5,no,delivered,3,659.0,2025-04-10 06:17:00,3.2,3.1
15336.0,dhl,clothing,van,standard,east,cold,99.2,46.77,no,delivered,3,636.31,2025-02-17 06:07:00,3.0,2.7
15337.0,dhl,pharmacy,ev bike,two day,central,hot,49.1,7.26,no,delivered,5,267.28,2025-04-15 07:02:00,2.1,1.9
15338.0,shadowfax,pharmacy,bike,express,south,rainy,264.8,0.67,yes,delayed,2,1375.26,2025-06-21 14:48:00,7.8,10.4
15339.0,shadowfax,furniture,ev bike,express,central,cold,110.4,27.7,no,delivered,3,685.1,2025-02-14 11:36:00,3.6,3.4
15340.0,fedex,groceries,scooter,same day,north,rainy,93.0,9.43,no,delivered,4,593.29,2025-05-05 11:55:00,3.4,2.9
15341.0,fedex,pharmacy,truck,same day,east,clear,143.1,13.51,no,delivered,4,856.03,2025-05-08 09:05:00,4.2,3.8
15342.0,ecom express,cosmetics,truck,same day,central,stormy,286.9,23.56,yes,delayed,2,1605.18,2025-01-03 17:49:00,7.9,8.6
15343.0,ekart,fragile items,scooter,two day,central,stormy,110.3,9.93,no,delivered,4,581.29,2025-03-28 16:53:00,3.1,3.1
15344.0,blue dart,automobile parts,scooter,express,north,clear,279.1,5.73,yes,failed,2,1462.69,2025-01-30 19:29:00,8.2,9.1
15345.0,amazon logistics,electronics,scooter,same day,south,stormy,279.8,2.29,yes,delayed,2,1505.87,2025-03-21 08:40:00,8.9,10.6
15346.0,ecom express,pharmacy,bike,express,west,hot,96.8,23.93,no,delivered,4,605.79,2025-04-20 06:38:00,3.4,3.1
15347.0,shadowfax,electronics,ev van,standard,north,foggy,178.5,45.75,no,delivered,3,1029.75,2025-01-26 09:36:00,5.1,4.9
15348.0,dhl,groceries,truck,express,south,cold,193.1,35.97,no,delivered,5,1123.41,2025-05-22 07:28:00,5.7,5.5
15349.0,dhl,cosmetics,ev bike,same day,central,foggy,86.5,29.86,no,delivered,5,622.08,2025-02-21 15:49:00,2.9,2.3
15350.0,fedex,furniture,bike,standard,central,foggy,297.1,4.89,no,delivered,5,1503.67,2025-04-26 17:27:00,9.1,8.8
15351.0,delhivery,fragile items,ev van,same day,east,hot,179.4,30.73,no,delivered,3,1089.19,2025-04-19 10:59:00,4.9,4.3
15352.0,fedex,automobile parts,scooter,same day,east,stormy,214.7,31.39,no,delivered,5,1267.67,2025-02-06 18:44:00,6.5,6.0
15353.0,ekart,automobile parts,van,same day,south,cold,207.5,3.91,no,delivered,4,1149.23,2025-06-28 14:21:00,6.2,6.1
15354.0,ekart,cosmetics,truck,two day,north,foggy,67.8,35.38,no,delivered,3,445.14,2025-02-20 08:58:00,1.7,1.2
15355.0,shadowfax,cosmetics,ev bike,express,west,clear,178.5,25.91,yes,delayed,3,1020.23,2025-01-20 17:41:00,5.2,8.2
15356.0,ecom express,fragile items,bike,two day,north,hot,259.3,49.52,no,delivered,5,1445.42,2025-01-23 18:09:00,7.4,7.2
15357.0,blue dart,documents,ev van,same day,west,cold,228.9,7.29,no,delivered,4,1266.37,2025-01-30 13:06:00,6.6,6.0
15358.0,ecom express,documents,bike,standard,south,stormy,137.9,5.92,no,delivered,4,707.26,2025-01-19 14:57:00,4.5,4.2
15359.0,fedex,groceries,truck,express,west,stormy,163.3,33.59,yes,delayed,3,967.27,2025-01-10 14:36:00,5.0,6.8
15360.0,ecom express,cosmetics,scooter,express,east,stormy,192.8,30.6,yes,delayed,3,1105.8,2025-01-12 08:26:00,5.6,6.6
15361.0,dhl,groceries,ev van,standard,central,foggy,112.1,13.7,no,delivered,4,601.6,2025-05-06 09:26:00,3.2,2.6
15362.0,ecom express,clothing,truck,same day,west,clear,100.5,28.47,no,delivered,4,687.91,2025-03-30 15:14:00,3.1,3.1
15363.0,shadowfax,fragile items,ev van,two day,central,cold,135.5,49.18,no,delivered,5,825.04,2025-05-05 17:34:00,4.0,3.6
15364.0,xpressbees,cosmetics,ev van,two day,central,stormy,297.1,8.75,yes,delayed,2,1524.25,2025-05-11 08:54:00,8.9,9.7
15365.0,shadowfax,pharmacy,scooter,same day,west,hot,210.2,30.72,no,delivered,3,1243.16,2025-02-24 08:32:00,6.2,5.8
15366.0,fedex,fragile items,scooter,standard,south,stormy,40.9,5.7,no,delivered,5,221.6,2025-03-11 12:48:00,0.8,0.5
15367.0,fedex,fragile items,bike,two day,north,foggy,38.3,39.63,no,delivered,4,310.39,2025-04-08 11:48:00,0.9,0.4
15368.0,amazon logistics,automobile parts,ev bike,standard,west,rainy,41.8,25.9,no,delivered,5,286.7,2025-03-10 19:59:00,1.2,0.8
15369.0,amazon logistics,documents,bike,express,west,rainy,264.6,7.8,yes,delayed,2,1396.4,2025-03-26 16:42:00,7.7,10.3
15370.0,delhivery,clothing,scooter,two day,south,foggy,44.4,15.26,no,delivered,5,267.78,2025-06-05 12:24:00,1.6,1.4
15371.0,xpressbees,groceries,ev van,two day,north,clear,135.9,40.27,no,delivered,5,800.31,2025-02-20 14:36:00,4.2,3.7
15372.0,amazon logistics,fragile items,truck,standard,central,rainy,193.4,21.44,no,delivered,4,1031.32,2025-03-23 10:27:00,6.2,6.0
15373.0,xpressbees,automobile parts,van,same day,east,cold,243.4,47.64,no,delivered,5,1459.92,2025-04-01 07:39:00,6.4,6.3
15374.0,fedex,electronics,bike,two day,north,rainy,97.5,25.29,no,delivered,5,563.37,2025-06-02 10:23:00,2.2,2.2
15375.0,dhl,fragile items,ev van,express,central,rainy,70.2,26.62,yes,delayed,3,480.86,2025-01-17 14:25:00,1.8,2.9
15376.0,xpressbees,furniture,ev van,same day,central,clear,31.9,8.83,no,delivered,3,285.99,2025-06-05 18:46:00,0.8,0.4
15377.0,shadowfax,fragile items,bike,express,east,cold,25.0,44.32,yes,delayed,2,307.96,2025-02-08 08:29:00,1.1,2.2
15378.0,dhl,cosmetics,ev bike,express,south,rainy,46.3,37.58,yes,failed,1,394.24,2025-04-22 06:29:00,1.6,5.1
15379.0,dhl,electronics,scooter,same day,south,hot,205.9,6.07,no,delivered,4,1147.71,2025-01-16 09:21:00,5.6,5.2
15380.0,dhl,furniture,ev bike,standard,west,clear,21.8,8.46,no,delivered,5,134.38,2025-01-08 09:37:00,0.6,0.4
15381.0,delhivery,electronics,scooter,two day,south,rainy,195.1,26.24,no,delivered,4,1054.22,2025-06-30 16:18:00,5.5,5.5
15382.0,delhivery,groceries,bike,two day,east,clear,257.8,38.98,no,delivered,4,1405.94,2025-06-20 12:21:00,7.3,7.1
15383.0,delhivery,cosmetics,ev bike,standard,north,stormy,155.9,37.13,no,delivered,4,890.89,2025-06-03 11:44:00,4.5,3.9
15384.0,dhl,cosmetics,ev van,standard,east,hot,282.4,3.98,no,delivered,3,1423.94,2025-01-30 10:59:00,8.1,8.0
15385.0,fedex,cosmetics,ev bike,same day,south,cold,140.0,34.57,no,delivered,4,903.71,2025-02-14 17:27:00,4.0,3.7
15386.0,dhl,pharmacy,bike,express,central,clear,141.6,48.6,no,delivered,5,903.8,2025-06-23 11:29:00,3.8,3.5
15387.0,ecom express,electronics,van,same day,west,cold,48.4,30.28,no,delivered,4,432.84,2025-03-13 08:50:00,1.7,1.2
15388.0,ekart,pharmacy,truck,standard,east,foggy,190.6,27.75,no,delivered,4,1036.25,2025-04-14 13:22:00,5.6,5.5
15389.0,dhl,furniture,ev bike,two day,east,clear,228.4,31.54,no,delivered,5,1236.62,2025-05-20 10:14:00,6.5,6.3
15390.0,ekart,furniture,ev bike,standard,south,stormy,61.2,27.36,no,delivered,5,388.08,2025-01-15 18:04:00,1.6,1.1
15391.0,ekart,clothing,ev van,standard,west,foggy,184.4,11.27,no,delivered,4,955.81,2025-06-02 11:00:00,5.3,4.8
15392.0,shadowfax,cosmetics,truck,same day,east,hot,125.2,28.03,no,delivered,4,810.09,2025-06-17 16:43:00,3.2,2.8
15393.0,ekart,pharmacy,ev van,express,north,foggy,294.6,36.68,yes,delayed,3,1632.7206,2025-04-10 16:07:00,8.7,11.2
15394.0,ekart,groceries,ev bike,standard,north,clear,23.3,29.51,no,delivered,3,205.03,2025-02-12 13:44:00,1.0,0.6
15395.0,xpressbees,electronics,scooter,two day,east,cold,118.2,23.9,no,delivered,5,662.7,2025-04-17 11:40:00,3.5,3.3
15396.0,amazon logistics,electronics,ev bike,same day,south,cold,124.5,34.44,no,delivered,5,825.82,2025-01-11 13:23:00,4.2,4.2
15397.0,blue dart,groceries,bike,express,north,stormy,140.8,43.0,yes,delayed,2,883.0,2025-04-01 07:54:00,4.3,6.1
15398.0,blue dart,furniture,ev bike,same day,south,clear,91.4,0.67,no,delivered,5,558.26,2025-06-04 19:50:00,3.0,2.6
15399.0,ekart,automobile parts,scooter,standard,central,foggy,85.6,44.17,no,delivered,4,560.51,2025-05-01 10:06:00,2.7,2.4
15400.0,shadowfax,cosmetics,scooter,express,west,stormy,106.4,26.23,yes,delayed,2,660.69,2025-04-21 19:21:00,3.3,4.1
15401.0,ecom express,furniture,truck,standard,north,hot,49.2,20.21,no,delivered,5,306.63,2025-06-29 08:16:00,1.6,1.5
15402.0,blue dart,documents,van,same day,central,hot,39.9,35.33,no,delivered,5,405.49,2025-04-28 12:45:00,1.5,1.4
15403.0,delhivery,clothing,truck,express,central,cold,267.8,49.52,yes,delayed,2,1537.95,2025-03-04 16:18:00,7.8,8.3
15404.0,fedex,clothing,truck,standard,south,foggy,152.0,14.82,no,delivered,4,804.46,2025-01-28 13:30:00,4.2,3.7
15405.0,ecom express,electronics,truck,express,east,hot,234.7,39.87,no,delivered,4,1343.11,2025-04-13 06:24:00,7.1,7.0
15406.0,fedex,automobile parts,truck,two day,central,cold,103.4,45.16,no,delivered,5,652.48,2025-01-17 17:04:00,3.2,2.7
15407.0,ecom express,electronics,scooter,two day,east,rainy,278.9,10.39,no,delivered,5,1425.67,2025-06-18 06:36:00,7.8,7.4
15408.0,shadowfax,fragile items,ev bike,standard,central,hot,243.8,43.65,no,delivered,5,1349.95,2025-03-02 07:21:00,7.1,7.0
15409.0,delhivery,pharmacy,ev van,standard,east,cold,288.5,46.5,no,delivered,4,1582.0,2025-01-08 15:52:00,8.0,7.8
15410.0,dhl,pharmacy,truck,same day,west,foggy,231.3,30.14,yes,delayed,3,1346.92,2025-03-01 12:08:00,7.2,8.2
15411.0,xpressbees,automobile parts,truck,same day,central,clear,215.2,9.99,yes,delayed,2,1205.97,2025-03-29 19:32:00,6.4,9.8
15412.0,fedex,fragile items,ev bike,two day,west,clear,178.3,4.74,no,delivered,5,905.72,2025-06-08 16:07:00,4.9,4.9
15413.0,blue dart,clothing,bike,two day,north,rainy,239.0,30.2,no,delivered,3,1285.6,2025-01-10 11:56:00,6.9,6.6
15414.0,blue dart,automobile parts,bike,two day,west,hot,95.2,10.09,no,delivered,5,506.27,2025-01-31 06:57:00,2.6,2.3
15415.0,shadowfax,clothing,truck,standard,north,stormy,21.3,9.85,no,delivered,4,136.05,2025-02-05 10:46:00,0.6,0.4
